tag_id,tag_similar_id,tag_name,tag_similar_word
L2_24,S533,体型超重/肥胖,肥胖伴高胰岛素血症
L2_24,S534,体型超重/肥胖,腰围表型
L2_24,S535,体型超重/肥胖,减重降糖治疗
L2_24,S536,体型超重/肥胖,减肥
L2_24,S537,体型超重/肥胖,节食减肥药
L2_24,S538,体型超重/肥胖,体重增加
L2_24,S539,体型超重/肥胖,肥胖/超重
L2_24,S540,体型超重/肥胖,腹型肥胖
L2_24,S541,体型超重/肥胖,体重管理
L2_24,S542,体型超重/肥胖,胖子
L2_24,S543,体型超重/肥胖,胖
L2_24,S544,体型超重/肥胖,TCF7L2
L2_24,S545,体型超重/肥胖,降糖减围
L2_24,S546,体型超重/肥胖,颈围
L2_24,S547,体型超重/肥胖,腰围
L2_24,S548,体型超重/肥胖,BMI
L2_24,S549,体型超重/肥胖,内脏脂肪
L2_24,S550,体型超重/肥胖,脂肪组织
L2_24,S551,体型超重/肥胖,下丘脑性肥胖
L2_24,S552,体型超重/肥胖,体重
L2_24,S553,体型超重/肥胖,无需节食
L2_24,S554,体型超重/肥胖,减重
L2_24,S555,体型超重/肥胖,体脂
L2_24,S556,体型超重/肥胖,体重减轻
L2_24,S557,体型超重/肥胖,将军肚
L2_24,S558,体型超重/肥胖,防肥指数
L2_24,S559,体型超重/肥胖,腹型肥胖
L2_24,S560,体型超重/肥胖,偏胖
L2_24,S561,体型超重/肥胖,减不了肥
L2_24,S562,体型超重/肥胖,不能吃零食
L2_25,S563,血糖监测,血糖监测
L2_25,S564,血糖监测,动态血糖监测
L2_25,S565,血糖监测,监测图
L2_25,S566,血糖监测,CGMS
L2_25,S567,血糖监测,静脉血糖
L2_25,S568,血糖监测,指血血糖
L2_25,S569,血糖监测,末梢（如手指）血糖
L2_25,S570,血糖监测,口水验血糖
L2_25,S571,血糖监测,临床疗效
L2_25,S572,血糖监测,临床疗效观察
L2_25,S573,血糖监测,血糖自测
L2_25,S574,血糖监测,血糖值
L2_25,S575,血糖监测,葡萄糖耐受状态
L2_25,S576,血糖监测,动态血糖检测
L2_25,S577,血糖监测,动态血糖
L2_25,S578,血糖监测,动态血糖仪
L2_25,S579,血糖监测,末梢血糖
L2_25,S580,血糖监测,全天血糖
L2_25,S581,血糖监测,血糖平稳
L2_25,S582,血糖监测,测量血糖
L2_25,S583,血糖监测,血糖的自我监控
L2_25,S584,血糖监测,血糖监控
L2_25,S585,血糖监测,监控血糖
L2_25,S586,血糖监测,血糖的监控
L2_25,S587,血糖监测,血糖
L2_25,S588,血糖监测,血糖标准
L2_25,S589,血糖监测,胰岛素水平
L2_25,S590,血糖监测,测了血糖
L2_25,S591,血糖监测,测一次血糖
L2_25,S592,血糖监测,查多少次血糖
L2_25,S593,血糖监测,多久测一次
L2_25,S594,血糖监测,多久测一次血糖
L2_25,S595,血糖监测,规律监测
L2_25,S596,血糖监测,监测
L2_25,S597,血糖监测,监测误区
L2_25,S598,血糖监测,全方位监测
L2_25,S599,血糖监测,筛查
L2_25,S600,血糖监测,糖化血红蛋白监测
L2_25,S601,血糖监测,血糖不知道怎样测
L2_25,S602,血糖监测,血糖测不准
L2_25,S603,血糖监测,血糖检测
L2_25,S604,血糖监测,血糖究竟如何测
L2_25,S605,血糖监测,验血糖
L2_25,S606,血糖监测,应该检查哪几项
L2_25,S607,血糖监测,指尖血
L2_25,S608,血糖监测,自我监测
L2_25,S609,血糖监测,控血糖
L2_25,S610,血糖监测,测血糖
L2_25,S611,血糖监测,血糖监测
L2_25,S612,血糖监测,测量
L2_25,S613,血糖监测,监测血糖
L2_25,S614,血糖监测,血糖测试
L2_25,S615,血糖监测,血糖记录
L2_25,S616,血糖监测,采血
L2_25,S617,血糖监测,测糖
L2_25,S618,血糖监测,耐糖量
L2_25,S619,血糖监测,糖耐测试
L2_25,S620,血糖监测,攴后血瑭
L2_25,S621,血糖监测,手指采血
L2_25,S622,血糖监测,血糠
L2_25,S623,血糖监测,采指血
L2_25,S624,血糖监测,釆血笔
L2_25,S625,血糖监测,自我检测
L2_26,S626,空腹血糖,空腹血糖
L2_26,S627,空腹血糖,高空腹血糖
L2_26,S628,空腹血糖,空腹高血糖
L2_26,S629,空腹血糖,空腹血糖达标
L2_26,S630,空腹血糖,空腹血糖
L2_26,S631,空腹血糖,空腹
L2_26,S632,空腹血糖,餐前
L2_26,S633,空腹血糖,空腹血糖高
L2_26,S634,空腹血糖,餐前血糖
L2_26,S635,空腹血糖,空复
L2_27,S636,餐后血糖,餐后血糖
L2_27,S637,餐后血糖,餐后
L2_27,S638,餐后血糖,餐后高血糖
L2_27,S639,餐后血糖,餐后血糖管理
L2_27,S640,餐后血糖,午餐后血糖控制不佳
L2_27,S641,餐后血糖,早餐后高血糖
L2_27,S642,餐后血糖,餐后血糖控制不佳
L2_27,S643,餐后血糖,饭后
L2_27,S644,餐后血糖,歺后
L2_27,S645,餐后血糖,餐二
L2_27,S646,餐后血糖,餐一
L2_28,S647,餐前血糖,餐前血糖
L2_28,S648,餐前血糖,晚餐前高血糖
L2_28,S649,餐前血糖,午餐前高血糖
L2_29,S650,糖化血红蛋白,糖化血红蛋白
L2_29,S651,糖化血红蛋白,HbA1c
L2_29,S652,糖化血红蛋白,糖化
L2_29,S653,糖化血红蛋白,血红蛋白指数
L2_29,S654,糖化血红蛋白,HGI
L2_29,S655,糖化血红蛋白,hgi
L2_29,S656,糖化血红蛋白,Hgi
L2_30,S657,口服葡萄糖耐量试验,口服葡萄糖耐量试验
L2_30,S658,口服葡萄糖耐量试验,OGTT
L2_30,S659,口服葡萄糖耐量试验,葡萄糖耐量试验
L2_30,S660,口服葡萄糖耐量试验,ogtt
L2_30,S661,口服葡萄糖耐量试验,糖耐量试验
L2_30,S662,口服葡萄糖耐量试验,糖耐量
L2_31,S663,胰岛功能,胰岛功能
L2_31,S664,胰岛功能,胰岛β细胞保护
L2_31,S665,胰岛功能,β细胞
L2_31,S666,胰岛功能,C肽
L2_31,S667,胰岛功能,胰岛B细胞
L2_31,S668,胰岛功能,β细胞功能
L2_31,S669,胰岛功能,蜜月期
L2_31,S670,胰岛功能,蜜月期
L2_31,S671,胰岛功能,抗胰岛细胞抗体
L2_31,S672,胰岛功能,C-肽
L2_31,S673,胰岛功能,胰岛素分泌
L2_31,S674,胰岛功能,产胰岛素细胞
L2_31,S675,胰岛功能,胰岛素分泌增加
L2_31,S676,胰岛功能,胰岛素分泌
L2_31,S677,胰岛功能,胰岛素敏感性
L2_31,S678,胰岛功能,姨岛素功能800
L2_31,S679,胰岛功能,姨岛素800
L2_31,S680,胰岛功能,c肽
L2_32,S681,胰岛素抵抗,胰岛素抵抗
L2_32,S682,胰岛素抵抗,严重胰岛素抵抗
L2_32,S683,胰岛素抵抗,胰岛素抗体阳性
L2_33,S684,相关检查,尿检
L2_33,S685,相关检查,验尿
L2_33,S686,相关检查,定期筛查甲状腺功能
L2_33,S687,相关检查,体检
L2_33,S688,相关检查,其它检查
L2_33,S689,相关检查,检查时间
L2_33,S690,相关检查,需要做的检查
L2_33,S691,相关检查,酮体
L2_33,S692,相关检查,甘油三酯
L2_33,S693,相关检查,血红蛋白
L2_33,S694,相关检查,糖耐测试
L2_33,S695,相关检查,尿酸
L2_33,S696,相关检查,检查什么
L2_33,S697,相关检查,GAD
L2_33,S698,相关检查,神传检查
L2_33,S699,相关检查,gi
L2_33,S700,相关检查,转氨酶高
L2_33,S701,相关检查,GI值
L2_33,S702,相关检查,科室检查
L2_33,S703,相关检查,gl
L2_33,S704,相关检查,排便次数
L2_33,S705,相关检查,gl GI
L2_33,S706,相关检查,IAA
L2_33,S707,相关检查,BM
L2_33,S708,相关检查,查心
L2_33,S709,相关检查,甲状腺素
L2_33,S710,相关检查,晨反应
L2_33,S711,相关检查,检查什么项目
L2_33,S712,相关检查,促甲状腺偏低
L2_33,S713,相关检查,尿acr
L2_33,S714,相关检查,复查检查什么
L2_33,S715,相关检查,尿微量白蛋白
L2_33,S716,相关检查,复查
L2_33,S717,相关检查,CAT
L2_33,S718,相关检查,糖耐
L2_33,S719,相关检查,CT
L2_33,S720,相关检查,怎么检查
L2_33,S721,相关检查,宫腔镜
L2_33,S722,相关检查,肌肝
L2_33,S723,相关检查,指标
L2_33,S724,相关检查,肌酐比值
L2_33,S725,相关检查,BIM
L2_33,S726,相关检查,基因检测
L2_33,S727,相关检查,定期检查
L2_33,S728,相关检查,化验结果
L2_33,S729,相关检查,不查这些项目
L2_33,S730,相关检查,“糖友”检查
L2_34,S731,血糖波动,血糖波动
L2_34,S732,血糖波动,难治性糖尿病
L2_34,S733,血糖波动,脆性糖尿病
L2_34,S734,血糖波动,脆性血糖
L2_34,S735,血糖波动,糖尿病失控
L2_34,S736,血糖波动,血糖波动大
L2_34,S737,血糖波动,波动
L2_34,S738,血糖波动,忽高忽低
L2_34,S739,血糖波动,血糖波动
L2_34,S740,血糖波动,时高时低
L2_35,S741,血糖控制不佳,血糖控制不佳
L2_35,S742,血糖控制不佳,血糖控制不稳
L2_35,S743,血糖控制不佳,达标率低
L2_35,S744,血糖控制不佳,血糖异常
L2_35,S745,血糖控制不佳,胰岛素效果不佳
L2_35,S746,血糖控制不佳,引起血糖异常
L2_35,S747,血糖控制不佳,四个加号
L2_35,S748,血糖控制不佳,血糖变异性增高
L2_35,S749,血糖控制不佳,糖尿病控制不佳
L2_35,S750,血糖控制不佳,高糖毒性
L2_35,S751,血糖控制不佳,血糖居高不下
L2_35,S752,血糖控制不佳,血糖忽高忽低
L2_35,S753,血糖控制不佳,血糖高
L2_35,S754,血糖控制不佳,高血糖
L2_35,S755,血糖控制不佳,血糖升高
L2_35,S756,血糖控制不佳,偏高
L2_35,S757,血糖控制不佳,升高
L2_35,S758,血糖控制不佳,血糖控制不好
L2_35,S759,血糖控制不佳,不达标
L2_36,S760,血糖控制,高血糖
L2_36,S761,血糖控制,高血糖管理
L2_36,S762,血糖控制,血糖管理
L2_36,S763,血糖控制,注重血糖
L2_36,S764,血糖控制,病情控制
L2_36,S765,血糖控制,对抗糖魔
L2_36,S766,血糖控制,好血糖
L2_36,S767,血糖控制,合理控制血糖
L2_36,S768,血糖控制,控糖常识
L2_36,S769,血糖控制,控糖方法
L2_36,S770,血糖控制,控糖经验
L2_36,S771,血糖控制,控糖小窍门
L2_36,S772,血糖控制,控糖效果
L2_36,S773,血糖控制,控制标准
L2_36,S774,血糖控制,控制好血糖
L2_36,S775,血糖控制,控制目标
L2_36,S776,血糖控制,控制血糖
L2_36,S777,血糖控制,如何调整血糖
L2_36,S778,血糖控制,什么是血糖
L2_36,S779,血糖控制,糖尿病控制
L2_36,S780,血糖控制,调节血糖
L2_36,S781,血糖控制,稳定血糖
L2_36,S782,血糖控制,血糖变化
L2_36,S783,血糖控制,血糖飙升
L2_36,S784,血糖控制,血糖不好
L2_36,S785,血糖控制,血糖不稳
L2_36,S786,血糖控制,血糖达标
L2_36,S787,血糖控制,血糖定义
L2_36,S788,血糖控制,血糖峰值
L2_36,S789,血糖控制,血糖好
L2_36,S790,血糖控制,血糖好了
L2_36,S791,血糖控制,血糖降不下
L2_36,S792,血糖控制,血糖降低
L2_36,S793,血糖控制,血糖降下去
L2_36,S794,血糖控制,血糖较高
L2_36,S795,血糖控制,血糖就飙升
L2_36,S796,血糖控制,血糖目标
L2_36,S797,血糖控制,血糖偶尔
L2_36,S798,血糖控制,血糖偏高
L2_36,S799,血糖控制,血糖平稳
L2_36,S800,血糖控制,血糖容易升高
L2_36,S801,血糖控制,血糖是什么
L2_36,S802,血糖控制,血糖误区
L2_36,S803,血糖控制,血糖指标
L2_36,S804,血糖控制,影响血糖
L2_36,S805,血糖控制,血糖值
L2_36,S806,血糖控制,血糖控制
L2_36,S807,血糖控制,降糖
L2_36,S808,血糖控制,正常值
L2_36,S809,血糖控制,稳定
L2_36,S810,血糖控制,控糖
L2_36,S811,血糖控制,下降
L2_36,S812,血糖控制,标准值
L2_36,S813,血糖控制,不高
L2_36,S814,血糖控制,达标
L2_36,S815,血糖控制,血糖控制目标
L2_36,S816,血糖控制,抗糖历程
L2_36,S817,血糖控制,控糖路上
L2_36,S818,血糖控制,5678
L2_36,S819,血糖控制,睡前高
L2_37,S820,血糖仪,血糖仪
L2_37,S821,血糖仪,便携式血糖检测仪
L2_37,S822,血糖仪,唐仪
L2_37,S823,血糖仪,糖尿病测试仪
L2_38,S824,心脑血管相关,心脑血管相关
L2_38,S825,心脑血管相关,动脉粥样硬化性心血管疾病
L2_38,S826,心脑血管相关,心血管危险因素
L2_38,S827,心脑血管相关,冠心病
L2_38,S828,心脑血管相关,慢性心衰
L2_38,S829,心脑血管相关,糖尿病性心肌病
L2_38,S830,心脑血管相关,心功能不全
L2_38,S831,心脑血管相关,心肌酶学改变
L2_38,S832,心脑血管相关,心率变异性
L2_38,S833,心脑血管相关,心脑血管疾病
L2_38,S834,心脑血管相关,心糖肾交叉学科
L2_38,S835,心脑血管相关,心血管风险
L2_38,S836,心脑血管相关,心血管疾病
L2_38,S837,心脑血管相关,心血管疾病预防
L2_38,S838,心脑血管相关,心血管结局
L2_38,S839,心脑血管相关,心血管结局研究
L2_38,S840,心脑血管相关,ASCVD
L2_38,S841,心脑血管相关,PCI术后
L2_38,S842,心脑血管相关,ESC
L2_38,S843,心脑血管相关,DEVOTE 研究
L2_38,S844,心脑血管相关,房颤
L2_38,S845,心脑血管相关,血管保护效应机制
L2_38,S846,心脑血管相关,血管病变
L2_38,S847,心脑血管相关,冠脉疾病患者
L2_38,S848,心脑血管相关,复合终点
L2_38,S849,心脑血管相关,CV事件
L2_38,S850,心脑血管相关,CV
L2_38,S851,心脑血管相关,心肌病变
L2_38,S852,心脑血管相关,MACE
L2_38,S853,心脑血管相关,CVD
L2_38,S854,心脑血管相关,总死亡率
L2_38,S855,心脑血管相关,LVH
L2_38,S856,心脑血管相关,卒中
L2_38,S857,心脑血管相关,三高
L2_38,S858,心脑血管相关,CVOT
L2_38,S859,心脑血管相关,大血管病变
L2_38,S860,心脑血管相关,缺血性心脏病
L2_38,S861,心脑血管相关,精氨酸酶抑制剂
L2_38,S862,心脑血管相关,脑血管病
L2_38,S863,心脑血管相关,大血管并发症风险
L2_38,S864,心脑血管相关,非致死性心血管事件
L2_38,S865,心脑血管相关,主要心血管不良事件
L2_38,S866,心脑血管相关,偏瘫
L2_38,S867,心脑血管相关,动脉硬化
L2_38,S868,心脑血管相关,心衰
L2_38,S869,心脑血管相关,血管
L2_38,S870,心脑血管相关,心血管安全性
L2_38,S871,心脑血管相关,护心
L2_38,S872,心脑血管相关,DEVOTE
L2_38,S873,心脑血管相关,冠脉搭桥术
L2_38,S874,心脑血管相关,抗血栓
L2_38,S875,心脑血管相关,冠脉综合征
L2_38,S876,心脑血管相关,冠状动脉综合征
L2_38,S877,心脑血管相关,脑卒中
L2_38,S878,心脑血管相关,钙磷代谢与糖尿病下肢血管
L2_38,S879,心脑血管相关,动脉狭窄
L2_38,S880,心脑血管相关,心肌酶改变
L2_38,S881,心脑血管相关,颈动脉斑块
L2_38,S882,心脑血管相关,抗凝药
L2_38,S883,心脑血管相关,动脉硬化
L2_38,S884,心脑血管相关,心肌梗死
L2_38,S885,心脑血管相关,心血管
L2_38,S886,心脑血管相关,心脏造影
L2_38,S887,心脑血管相关,心脏病
L2_38,S888,心脑血管相关,心血管疾病
L2_38,S889,心脑血管相关,动脉粥样硬化
L2_38,S890,心脑血管相关,心肌病
L2_38,S891,心脑血管相关,心功能
L2_38,S892,心脑血管相关,心率变异
L2_38,S893,心脑血管相关,心脑血管
L2_38,S894,心脑血管相关,心血管
L2_38,S895,心脑血管相关,脑血管
L2_38,S896,心脑血管相关,心糖肾
L2_38,S897,心脑血管相关,心肌酶
L2_38,S898,心脑血管相关,冠脉
L2_38,S899,心脑血管相关,心衰
L2_38,S900,心脑血管相关,心率
L2_38,S901,心脑血管相关,心肌
L2_38,S902,心脑血管相关,心脏病
L2_38,S903,心脑血管相关,动脉
L2_38,S904,心脑血管相关,心脏收缩功能障碍
L2_38,S905,心脑血管相关,上皮祖细胞
L2_38,S906,心脑血管相关,CABG
L2_38,S907,心脑血管相关,心力衰竭
L2_38,S908,心脑血管相关,中风
L2_38,S909,心脑血管相关,下肢静脉疾病
L2_38,S910,心脑血管相关,心脏代谢风险
L2_38,S911,心脑血管相关,血管内皮损伤
L2_38,S912,心脑血管相关,ACCORD试验
L2_38,S913,心脑血管相关,大脑结构异常
L2_38,S914,心脑血管相关,心脏危害
L2_38,S915,心脑血管相关,心脏疾病
L2_38,S916,心脑血管相关,心病
L2_38,S917,心脑血管相关,心脏危机
L2_38,S918,心脑血管相关,脑中风
L2_38,S919,心脑血管相关,保护心脏
L2_38,S920,心脑血管相关,无痛性心梗
L2_38,S921,心脑血管相关,复方血栓通胶囊
L2_38,S922,心脑血管相关,心肌梗塞
L2_38,S923,心脑血管相关,心肺复苏
L2_38,S924,心脑血管相关,心肌梗塞
L2_38,S925,心脑血管相关,心绞痛怎么急救
L2_39,S926,血压相关,高血压相关
L2_39,S927,血压相关,高血压性糖尿病
L2_39,S928,血压相关,降压
L2_39,S929,血压相关,选择降压药
L2_39,S930,血压相关,降压目标
L2_39,S931,血压相关,糖伴高
L2_39,S932,血压相关,低血压休克
L2_39,S933,血压相关,清晨血压
L2_39,S934,血压相关,高血压肾病
L2_39,S935,血压相关,体位性低血压
L2_39,S936,血压相关,降压药
L2_39,S937,血压相关,低血压
L2_39,S938,血压相关,血压
L2_39,S939,血压相关,舒张压
L2_39,S940,血压相关,ARB类药物
L2_39,S941,血压相关,高血压
L2_39,S942,血压相关,血压高
L2_39,S943,血压相关,糖尿病利尿剂
L2_39,S944,血压相关,血压低
L2_40,S945,血脂相关,高血脂相关
L2_40,S946,血脂相关,高甘油三脂
L2_40,S947,血脂相关,高脂血症
L2_40,S948,血脂相关,降糖脂药物
L2_40,S949,血脂相关,血压血脂管理
L2_40,S950,血脂相关,血脂
L2_40,S951,血脂相关,血脂管理
L2_40,S952,血脂相关,血脂影响
L2_40,S953,血脂相关,血脂异常
L2_40,S954,血脂相关,他汀
L2_40,S955,血脂相关,高血脂
L2_40,S956,血脂相关,甘油三酯
L2_40,S957,血脂相关,降脂
L2_40,S958,血脂相关,HDL-C
L2_40,S959,血脂相关,高密度脂蛋白
L2_40,S960,血脂相关,低密度脂蛋白
L2_40,S961,血脂相关,甘油三脂
L2_40,S962,血脂相关,甘油三脂
L2_40,S963,血脂相关,血脂高
L2_41,S964,糖尿病足相关,糖尿病足病
L2_41,S965,糖尿病足相关,糖尿病足患者
L2_41,S966,糖尿病足相关,负压治疗
L2_41,S967,糖尿病足相关,创伤
L2_41,S968,糖尿病足相关,局部处理
L2_41,S969,糖尿病足相关,足部问题
L2_41,S970,糖尿病足相关,足部检查
L2_41,S971,糖尿病足相关,糖足
L2_41,S972,糖尿病足相关,美国足部医学协会
L2_41,S973,糖尿病足相关,APMA
L2_41,S974,糖尿病足相关,血管外科学会
L2_41,S975,糖尿病足相关,SVS
L2_41,S976,糖尿病足相关,局部换药
L2_41,S977,糖尿病足相关,踝肱指数
L2_41,S978,糖尿病足相关,截肢
L2_41,S979,糖尿病足相关,穿鞋
L2_41,S980,糖尿病足相关,糖尿病足溃疡
L2_41,S981,糖尿病足相关,高糖毒性
L2_41,S982,糖尿病足相关,伴足溃疡
L2_41,S983,糖尿病足相关,创面
L2_41,S984,糖尿病足相关,皮肤愈合
L2_41,S985,糖尿病足相关,神经性足病溃疡
L2_41,S986,糖尿病足相关,足病
L2_41,S987,糖尿病足相关,小腿凉
L2_41,S988,糖尿病足相关,脚发烫
L2_41,S989,糖尿病足相关,足病溃疡
L2_41,S990,糖尿病足相关,高危足
L2_41,S991,糖尿病足相关,足部护理
L2_41,S992,糖尿病足相关,呵护双脚
L2_41,S993,糖尿病足相关,呵护双足
L2_41,S994,糖尿病足相关,护足
L2_41,S995,糖尿病足相关,保护好双脚
L2_41,S996,糖尿病足相关,足部溃疡
L2_41,S997,糖尿病足相关,足疗
L2_41,S998,糖尿病足相关,赤脚走鹅卵石
L2_41,S999,糖尿病足相关,脚的问题
L2_41,S1000,糖尿病足相关,足部护理与保健
L2_41,S1001,糖尿病足相关,洗脚方式
L2_41,S1002,糖尿病足相关,爱足长寿
L2_41,S1003,糖尿病足相关,脚受伤
L2_41,S1004,糖尿病足相关,糖友选鞋
L2_41,S1005,糖尿病足相关,足部
L2_41,S1006,糖尿病足相关,糖尿病足
L2_41,S1007,糖尿病足相关,脚
L2_41,S1008,糖尿病足相关,脚肿
L2_41,S1009,糖尿病足相关,脚底
L2_41,S1010,糖尿病足相关,脚麻
L2_41,S1011,糖尿病足相关,脚趾头
L2_41,S1012,糖尿病足相关,脚上
L2_41,S1013,糖尿病足相关,脚疼
L2_41,S1014,糖尿病足相关,病足
L2_41,S1015,糖尿病足相关,脚趾
L2_41,S1016,糖尿病足相关,有脚
L2_41,S1017,糖尿病足相关,腿脚
L2_41,S1018,糖尿病足相关,肿脚肿
L2_41,S1019,糖尿病足相关,泡脚
L2_41,S1020,糖尿病足相关,脚底板
L2_41,S1021,糖尿病足相关,脚指甲
L2_41,S1022,糖尿病足相关,左脚
L2_41,S1023,糖尿病足相关,猪脚
L2_41,S1024,糖尿病足相关,脚足病
L2_41,S1025,糖尿病足相关,脚指
L2_41,S1026,糖尿病足相关,脚后跟
L2_41,S1027,糖尿病足相关,脚背
L2_41,S1028,糖尿病足相关,脚大母址
L2_41,S1029,糖尿病足相关,手脚
L2_41,S1030,糖尿病足相关,保护好自己的双脚
L2_41,S1031,糖尿病足相关,伤脚
L2_42,S1032,眼病相关,糖网
L2_42,S1033,眼病相关,视神经炎
L2_42,S1034,眼病相关,糖尿病眼病
L2_42,S1035,眼病相关,Eyes on Diabetes
L2_42,S1036,眼病相关,视物重影
L2_42,S1037,眼病相关,白内障
L2_42,S1038,眼病相关,糖尿病黄斑水肿
L2_42,S1039,眼病相关,血浆KKS系统
L2_42,S1040,眼病相关,动眼神经麻痹
L2_42,S1041,眼病相关,视网膜病
L2_42,S1042,眼病相关,视网膜
L2_42,S1043,眼病相关,重影
L2_42,S1044,眼病相关,黄斑水肿
L2_42,S1045,眼病相关,眼神经麻痹
L2_42,S1046,眼病相关,爱眼日
L2_42,S1047,眼病相关,青光眼药物
L2_42,S1048,眼病相关,青光眼
L2_42,S1049,眼病相关,眼部病变
L2_42,S1050,眼病相关,查眼底
L2_42,S1051,眼病相关,角膜移植
L2_42,S1052,眼病相关,看东西模糊
L2_42,S1053,眼病相关,上眼
L2_42,S1054,眼病相关,伤你的眼
L2_42,S1055,眼病相关,眼科
L2_42,S1056,眼病相关,眼部相关
L2_42,S1057,眼病相关,影响视力
L2_42,S1058,眼病相关,眼睛
L2_42,S1059,眼病相关,视力
L2_42,S1060,眼病相关,眼底
L2_42,S1061,眼病相关,黄斑
L2_42,S1062,眼病相关,视网膜病变
L2_42,S1063,眼病相关,眼
L2_42,S1064,眼病相关,眼底出血
L2_42,S1065,眼病相关,眼疾
L2_42,S1066,眼病相关,眼病
L2_42,S1067,眼病相关,眼底病
L2_43,S1068,肾脏相关,肾病相关
L2_43,S1069,肾脏相关,早期糖尿病肾病
L2_43,S1070,肾脏相关,CKD
L2_43,S1071,肾脏相关,大黄糖肾胶囊
L2_43,S1072,肾脏相关,急性肾盂
L2_43,S1073,肾脏相关,慢性肾病
L2_43,S1074,肾脏相关,肾功能不全患者
L2_43,S1075,肾脏相关,肾透明细胞癌胰腺转移瘤
L2_43,S1076,肾脏相关,肾脏病变
L2_43,S1077,肾脏相关,心糖肾交叉学科
L2_43,S1078,肾脏相关,微量蛋白尿
L2_43,S1079,肾脏相关,大量蛋白尿
L2_43,S1080,肾脏相关,蛋白尿
L2_43,S1081,肾脏相关,低蛋白血症
L2_43,S1082,肾脏相关,尿糖
L2_43,S1083,肾脏相关,V期DKD
L2_43,S1084,肾脏相关,下肢浮肿
L2_43,S1085,肾脏相关,尿频繁
